health,x,y,is_jumping,is_crouching,move_id,enemy_health,enemy_x,enemy_y,action
123,142,192,0,1,1,152,217,192,far_uppercut
123,142,192,0,0,1,152,217,192,far_uppercut
123,142,192,0,0,1,152,216,192,far_combo_1
123,142,192,0,0,1,152,213,192,far_uppercut
123,142,192,0,0,1,152,213,192,far_uppercut
123,174,192,0,0,1,152,206,192,walk_left
123,142,192,0,0,1,152,213,192,far_uppercut
123,142,192,0,0,1,152,213,192,far_combo_2
90,179,192,0,0,1,152,144,192,crouch_special
90,142,192,0,0,0,152,213,192,far_uppercut
90,142,192,0,0,0,152,213,192,far_combo_1
90,142,192,0,0,0,152,213,192,far_combo_2
90,142,192,0,0,0,152,213,192,far_combo_2
90,142,192,0,0,0,152,213,192,far_combo_1
90,142,192,0,0,0,152,213,192,far_combo_1
90,142,192,0,0,0,152,213,192,far_combo_2
90,142,192,0,0,0,152,213,192,far_uppercut
90,142,192,0,0,0,152,213,192,far_combo_1
90,142,192,0,0,0,152,213,192,far_combo_1
90,142,192,0,0,0,152,213,192,far_uppercut
90,142,192,0,0,0,152,213,192,far_uppercut
90,142,192,0,0,0,152,213,192,far_combo_1
90,142,192,0,0,0,152,213,192,far_uppercut
90,142,192,0,0,0,152,213,192,far_combo_2
90,141,187,0,0,0,152,213,192,far_uppercut
90,140,182,0,0,0,152,213,192,far_uppercut
90,138,178,0,0,0,152,213,192,far_combo_1
90,137,174,0,0,0,152,213,192,far_combo_2
90,136,170,0,0,0,152,213,192,far_combo_1
90,135,167,0,0,0,152,213,192,far_combo_1
90,134,163,0,0,0,152,213,192,far_combo_1
90,134,160,0,0,0,152,213,192,far_combo_2
90,133,160,0,0,0,152,213,192,far_combo_1
90,130,155,0,0,0,152,213,192,far_combo_1
90,129,152,0,0,0,152,213,192,far_uppercut
90,128,150,0,0,0,152,213,192,far_combo_2
90,127,149,0,0,0,152,213,192,far_combo_2
90,126,147,0,0,0,152,213,192,far_combo_2
90,125,146,0,0,0,152,213,192,far_combo_2
90,123,144,0,0,0,152,213,192,far_combo_2
90,122,144,0,0,0,152,213,192,far_combo_2
90,121,143,0,0,0,152,213,192,far_uppercut
90,120,143,0,0,0,152,213,192,far_uppercut
90,119,142,0,0,0,152,213,192,far_combo_1
90,119,142,0,0,0,152,213,192,far_combo_2
90,118,142,0,0,0,152,213,192,far_combo_1
90,116,143,0,0,0,152,213,192,far_combo_2
90,114,144,0,0,0,152,213,192,far_combo_2
90,114,144,0,0,0,152,213,192,far_uppercut
90,112,147,0,0,0,152,213,192,far_uppercut
90,112,148,0,0,0,152,213,192,far_combo_2
90,109,150,0,0,0,152,213,192,far_combo_1
90,109,152,0,0,0,152,213,192,far_uppercut
90,107,154,0,0,0,152,213,192,far_combo_2
90,107,154,0,0,0,152,213,192,far_combo_1
90,105,159,0,0,0,152,213,192,far_combo_1
90,105,162,0,0,0,152,213,192,far_combo_1
90,103,166,0,0,0,152,213,192,far_uppercut
90,103,169,0,0,0,152,213,192,far_combo_1
90,100,173,0,0,0,152,213,192,far_uppercut
90,100,177,0,0,0,152,213,192,far_combo_2
90,98,181,0,0,0,152,213,192,far_combo_1
90,98,185,0,0,0,152,213,192,far_combo_1
90,96,190,0,0,0,152,213,192,far_combo_1
90,96,190,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_combo_2
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_uppercut
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,213,192,far_combo_1
90,94,192,0,0,0,152,211,192,far_combo_2
90,94,192,0,0,0,152,208,192,far_combo_2
90,94,192,0,0,0,152,207,192,far_combo_1
90,94,192,0,0,0,152,205,192,far_combo_1
90,94,192,0,1,0,152,204,192,far_combo_2
90,94,192,0,1,0,152,204,192,far_uppercut
90,94,192,0,0,0,152,203,192,far_uppercut
90,94,192,0,0,0,152,201,192,far_combo_2
90,94,192,0,1,1,152,198,192,far_combo_2
90,94,192,0,1,1,152,198,192,far_combo_1
90,94,192,0,0,1,152,197,192,far_combo_2
90,94,192,0,0,1,152,194,192,far_combo_2
90,94,192,0,0,1,152,192,192,far_combo_1
90,126,192,0,0,1,152,189,192,far_combo_1
90,126,192,0,0,1,152,188,192,far_combo_1
90,126,192,0,0,1,152,184,192,crouch_special
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,157,192,0,0,1,152,96,192,close_combo_1
90,157,192,0,0,1,152,96,192,close_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,126,192,0,0,1,152,184,192,walk_left
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,1,0,152,191,192,far_combo_1
90,94,192,0,0,0,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,157,192,0,0,1,152,96,192,close_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,157,192,0,0,1,152,96,192,close_combo_2
90,126,192,0,0,1,152,184,192,crouch_special
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,126,192,0,0,1,152,184,192,walk_left
90,126,192,0,0,1,152,184,192,crouch_special
90,126,192,0,0,1,152,184,192,crouch_special
90,126,192,0,0,1,152,184,192,walk_left
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,157,192,0,0,1,152,96,192,close_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,126,192,0,0,1,152,184,192,crouch_special
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,126,192,0,0,1,152,184,192,crouch_special
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,157,192,0,0,1,152,96,192,close_combo_2
90,157,192,0,0,1,152,96,192,close_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,157,192,0,0,1,152,96,192,close_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,126,192,0,0,1,152,184,192,walk_left
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,157,192,0,0,1,152,96,192,close_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,157,192,0,0,1,152,96,192,close_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,126,192,0,0,1,152,184,192,crouch_special
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_1
90,126,192,0,0,1,152,184,192,walk_left
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,126,192,0,0,1,152,184,192,crouch_special
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,126,192,0,0,1,152,184,192,walk_left
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,1,152,96,192,close_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,157,192,0,0,0,152,96,192,close_combo_1
90,157,192,0,0,0,152,96,192,close_combo_1
90,94,192,0,0,0,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_combo_2
90,126,192,0,0,1,152,184,192,crouch_special
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_uppercut
90,94,192,0,0,1,152,191,192,far_combo_2
90,94,192,0,0,1,152,191,192,far_combo_1
90,126,192,0,0,1,152,184,192,crouch_special
90,94,192,0,0,1,152,191,192,far_combo_2
90,126,192,0,0,1,152,184,192,walk_left
90,94,192,0,0,1,152,191,192,far_combo_1
90,94,192,0,0,1,152,189,192,far_combo_1
90,94,192,0,0,1,152,187,192,far_uppercut
90,94,192,0,0,1,152,187,192,far_combo_1
90,94,192,0,0,1,152,184,192,far_uppercut
90,94,192,0,0,1,152,182,192,far_combo_2
90,126,192,0,0,1,152,179,192,walk_left
90,94,192,0,0,1,152,179,192,far_combo_1
90,94,192,0,0,1,152,178,192,far_combo_2
90,94,192,0,0,1,152,176,192,far_combo_2
90,94,192,0,0,1,152,176,192,far_uppercut
90,94,192,0,0,1,152,174,192,far_combo_2
90,94,192,0,0,1,152,172,192,far_combo_1
90,94,192,0,0,1,152,171,192,far_combo_1
90,94,192,0,0,1,152,169,192,far_combo_2
90,94,192,0,0,1,152,169,192,far_combo_1
90,94,192,0,0,1,152,166,192,far_combo_1
90,94,192,0,0,1,152,166,192,far_combo_1
90,126,192,0,0,1,152,162,192,walk_left
90,126,192,0,0,1,146,160,192,walk_left
90,94,192,0,0,1,146,162,192,far_combo_2
90,94,192,0,0,1,146,162,192,far_uppercut
90,94,192,0,0,1,146,162,192,far_combo_2
90,94,192,0,0,1,146,162,192,far_combo_1
90,94,192,0,0,1,146,162,192,far_uppercut
90,94,192,0,0,1,146,162,192,far_combo_1
90,94,192,0,0,1,146,162,192,far_combo_1
90,94,192,0,0,1,146,162,192,far_uppercut
90,94,192,0,0,1,146,162,192,far_combo_2
90,94,192,0,0,1,146,162,192,far_combo_2
90,94,192,0,0,1,146,162,192,far_uppercut
90,94,192,0,0,1,146,162,192,far_combo_1
90,94,192,0,0,1,146,162,192,far_uppercut
90,94,192,0,0,1,146,162,192,far_uppercut
90,94,192,0,0,1,146,162,192,far_combo_1
90,94,192,0,0,1,146,164,192,far_combo_1
90,94,192,0,0,1,146,164,192,far_combo_2
90,94,192,0,0,1,146,168,192,far_combo_1
90,94,192,0,0,1,146,170,192,far_combo_1
90,94,192,0,0,1,146,172,192,far_uppercut
90,94,192,0,0,0,146,172,192,far_combo_2
90,94,192,0,0,0,146,174,192,far_combo_1
90,94,192,0,0,0,146,177,192,far_uppercut
90,94,192,0,0,0,146,177,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_uppercut
90,126,192,0,0,1,146,171,192,walk_left
90,94,192,0,0,1,146,178,192,far_uppercut
90,144,192,0,0,1,146,96,192,crouch_special
90,94,192,0,0,1,146,178,192,far_combo_2
90,144,192,0,0,1,146,96,192,walk_right
90,94,192,0,0,1,146,178,192,far_uppercut
90,144,192,0,0,1,146,96,192,crouch_special
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_combo_2
90,144,192,0,0,1,146,96,192,crouch_special
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_1
90,126,192,0,0,1,146,171,192,crouch_special
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_combo_2
90,126,192,0,0,1,146,171,192,walk_left
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_uppercut
90,126,192,0,0,1,146,171,192,crouch_special
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_1
90,144,192,0,0,1,146,96,192,crouch_special
90,144,192,0,0,1,146,96,192,walk_right
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_1
90,144,192,0,0,1,146,96,192,walk_right
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_1
90,144,192,0,0,1,146,96,192,crouch_special
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_1
90,126,192,0,0,1,146,171,192,crouch_special
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_2
90,126,192,0,0,1,146,171,192,crouch_special
90,94,192,0,0,1,146,178,192,far_uppercut
90,144,192,0,0,1,146,96,192,walk_right
90,94,192,0,0,1,146,178,192,far_combo_1
90,144,192,0,0,1,146,96,192,crouch_special
90,94,192,0,0,1,146,178,192,far_uppercut
90,144,192,0,0,1,146,96,192,crouch_special
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_uppercut
90,144,192,0,0,1,146,96,192,crouch_special
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_uppercut
90,126,192,0,0,1,146,171,192,crouch_special
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,1,0,146,178,192,far_combo_1
90,94,192,0,0,0,146,178,192,far_combo_1
90,94,192,0,0,0,146,178,192,far_uppercut
90,94,192,0,0,0,146,178,192,far_combo_2
90,94,192,0,0,0,146,178,192,far_combo_2
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_uppercut
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_1
90,94,192,0,0,1,146,178,192,far_combo_1
90,126,192,0,0,1,146,171,192,walk_left
90,126,192,0,0,1,146,171,192,crouch_special
90,94,192,0,0,1,146,178,192,far_combo_1
90,126,192,0,0,1,146,174,192,crouch_special
90,94,192,0,0,1,146,175,192,far_uppercut
90,94,192,0,0,1,146,172,192,far_uppercut
90,94,192,0,0,1,146,171,192,far_combo_2
90,94,192,0,0,1,146,169,192,far_uppercut
90,94,192,0,0,1,146,168,192,far_combo_1
90,94,192,0,0,1,146,168,192,far_combo_2
90,94,192,0,0,1,146,165,192,far_combo_1
90,94,192,0,0,1,146,163,192,far_combo_2
90,126,192,0,0,1,140,160,192,walk_left
90,94,192,0,0,1,140,162,192,far_combo_1
90,94,192,0,0,1,140,162,192,far_uppercut
90,94,192,0,0,1,140,162,192,far_combo_2
90,94,192,0,0,1,140,162,192,far_combo_2
90,94,192,0,0,1,140,162,192,far_uppercut
90,94,192,0,0,1,140,162,192,far_combo_1
90,94,192,0,0,1,140,162,192,far_combo_2
90,94,192,0,0,1,140,162,192,far_combo_1
90,94,192,0,0,1,140,162,192,far_combo_1
90,94,192,0,0,1,140,162,192,far_combo_1
90,94,192,0,0,1,140,162,192,far_uppercut
90,94,192,0,0,1,140,162,192,far_uppercut
90,94,192,0,0,1,140,162,192,far_combo_1
90,94,192,0,0,1,140,162,192,far_uppercut
90,94,192,0,0,1,140,162,192,far_uppercut
90,94,192,0,0,1,140,164,192,far_uppercut
90,94,192,0,0,1,140,166,192,far_uppercut
90,94,192,0,0,1,140,166,192,far_combo_1
90,94,192,0,0,1,140,170,192,far_uppercut
90,94,192,0,0,1,140,172,192,far_combo_1
90,126,192,0,0,1,140,169,192,crouch_special
90,94,192,0,0,1,140,176,192,far_uppercut
90,94,192,0,0,1,140,177,192,far_uppercut
90,126,192,0,0,1,140,174,192,walk_left
90,94,192,0,0,1,140,177,192,far_uppercut
90,94,192,0,0,1,140,178,192,far_uppercut
90,94,192,0,0,1,140,178,192,far_combo_1
90,94,192,0,0,1,140,178,192,far_uppercut
90,94,192,0,0,1,140,178,192,far_combo_1
90,94,192,0,0,1,140,178,192,far_uppercut
90,94,192,0,0,1,140,178,192,far_combo_2
90,94,192,0,0,1,140,178,192,far_uppercut
90,126,192,0,0,1,140,171,192,crouch_special
90,149,192,0,0,1,134,96,192,walk_right
90,94,192,0,0,1,134,178,192,far_combo_2
90,94,192,0,0,1,134,178,192,far_uppercut
90,94,192,0,0,1,134,178,192,far_uppercut
90,94,192,0,0,1,134,178,192,far_combo_1
90,94,192,0,0,1,134,178,192,far_uppercut
90,94,192,0,0,1,134,178,192,far_combo_2
90,94,192,0,0,1,134,178,192,far_combo_2
90,94,192,0,0,1,134,178,192,far_combo_2
90,94,192,0,0,1,134,178,192,far_combo_1
90,94,192,0,0,1,134,178,192,far_uppercut
90,94,192,0,0,1,134,178,192,far_combo_1
90,94,192,0,0,1,134,178,192,far_uppercut
90,94,192,0,0,1,134,178,192,far_combo_1
90,94,192,0,0,1,134,178,192,far_combo_2
90,94,192,0,0,1,134,180,192,far_combo_2
90,94,192,0,0,1,134,182,192,far_combo_2
90,94,192,0,0,1,134,182,192,far_uppercut
90,94,192,0,0,1,134,186,192,far_uppercut
90,94,192,0,0,1,134,188,192,far_combo_2
90,94,192,0,0,1,134,190,192,far_combo_1
90,94,192,0,0,0,134,190,192,far_uppercut
90,94,192,0,0,1,134,192,192,far_uppercut
90,94,192,0,0,1,134,193,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_combo_2
90,94,192,0,0,1,134,194,192,far_combo_2
90,126,192,0,0,1,134,187,192,far_combo_1
90,126,192,0,0,1,134,187,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_uppercut
90,126,192,0,0,1,134,187,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_combo_2
90,94,192,0,0,1,134,194,192,far_combo_2
90,94,192,0,0,1,134,194,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_uppercut
90,126,192,0,0,1,134,187,192,far_combo_1
90,126,192,0,0,1,134,187,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_uppercut
90,126,192,0,0,1,134,187,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_2
90,94,192,0,0,1,134,194,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_uppercut
90,126,192,0,0,1,134,187,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_1
90,126,192,0,0,1,134,187,192,far_uppercut
90,126,192,0,0,1,134,187,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_2
90,94,192,0,0,1,134,194,192,far_combo_2
90,94,192,0,0,1,134,194,192,far_uppercut
90,126,192,0,0,1,134,187,192,far_uppercut
90,126,192,0,0,1,134,187,192,far_combo_2
90,94,192,0,0,1,134,194,192,far_combo_1
90,126,192,0,0,1,134,187,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_combo_1
90,94,192,0,0,1,134,194,192,far_combo_2
90,126,192,0,0,1,134,187,192,far_uppercut
90,126,192,0,0,1,134,187,192,far_combo_1
90,126,192,0,0,1,134,187,192,far_uppercut
90,94,192,0,0,1,134,194,192,far_combo_2
90,94,192,0,0,1,134,193,192,far_combo_2
90,94,192,0,0,1,134,193,192,far_combo_2
90,94,192,0,0,1,134,193,192,far_combo_2
90,94,192,0,0,1,134,193,192,far_combo_1
90,94,192,0,0,1,134,193,192,far_uppercut
90,94,192,0,0,1,134,193,192,far_combo_2
90,94,192,0,0,1,134,193,186,far_uppercut
90,94,192,0,0,1,134,190,180,far_combo_2
90,126,192,0,0,1,134,177,180,walk_left
90,94,192,0,0,1,134,187,170,far_uppercut
90,94,192,0,0,1,134,185,166,far_combo_1
90,94,192,0,0,1,134,184,161,far_combo_2
90,94,192,0,0,1,134,184,161,far_combo_1
90,94,192,0,0,1,134,181,153,far_uppercut
90,94,192,0,0,1,134,181,153,far_combo_2
